USERID,VALUE,TRGPROGID,TRGPROG,TRGPROG_NAME
User_48,51.07,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_48,51.07,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_68,51.14,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_68,51.14,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_68,51.14,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_68,51.14,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_68,51.14,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_68,51.14,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_68,51.14,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_68,51.14,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_27,51.16,TSC04_PROGRAMMEDESIGNANDDEVELOPMENT,TSC04,PROGRAMMEDESIGNANDDEVELOPMENT
User_27,51.16,CCS04_SENSEMAKING,CCS04,SENSEMAKING
User_131,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_75,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_89,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_45,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_137,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_02,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_41,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_54,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_65,52.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_131,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_75,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_89,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_45,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_137,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_02,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_41,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_54,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_65,52.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_98,52.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_58,52.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_104,52.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_90,52.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_72,52.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_66,52.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_131,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_75,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_89,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_45,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_137,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_02,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_41,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_54,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_65,52.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_131,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_75,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_89,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_45,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_137,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_02,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_41,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_54,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_65,52.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_98,52.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_58,52.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_104,52.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_90,52.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_72,52.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_66,52.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_25,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_114,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_145,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_28,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_77,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_103,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_106,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_112,53.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_25,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_114,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_145,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_28,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_77,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_103,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_106,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_112,53.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_109,53.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_75,53.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_107,53.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_77,53.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_25,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_114,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_145,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_28,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_77,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_103,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_106,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_112,53.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_25,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_114,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_145,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_28,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_77,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_103,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_106,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_112,53.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_109,53.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_75,53.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_107,53.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_77,53.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_50,54.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_115,54.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_10,54.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_01,54.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_56,54.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_50,54.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_115,54.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_10,54.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_01,54.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_56,54.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_96,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_84,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_79,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_47,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_71,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_64,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_103,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_52,54.00,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_50,54.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_115,54.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_10,54.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_01,54.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_56,54.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_50,54.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_115,54.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_10,54.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_01,54.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_56,54.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_96,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_84,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_79,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_47,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_71,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_64,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_103,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_52,54.00,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_62,54.64,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_62,54.64,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_62,54.64,CCS07_COLLABORATION,CCS07,COLLABORATION
User_62,54.64,CCS11_INFLUENCE,CCS11,INFLUENCE
User_79,55.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_100,55.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_19,55.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_07,55.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_05,55.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_63,55.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_79,55.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_100,55.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_19,55.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_07,55.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_05,55.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_63,55.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_79,55.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_100,55.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_19,55.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_07,55.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_05,55.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_63,55.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_79,55.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_100,55.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_19,55.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_07,55.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_05,55.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_63,55.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_124,56.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_130,56.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_141,56.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_124,56.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_130,56.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_141,56.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_124,56.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_130,56.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_141,56.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_124,56.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_130,56.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_141,56.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_11,56.55,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_11,56.55,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_11,56.55,CCS07_COLLABORATION,CCS07,COLLABORATION
User_11,56.55,CCS11_INFLUENCE,CCS11,INFLUENCE
User_44,57.05,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_44,57.05,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_44,57.05,CCS07_COLLABORATION,CCS07,COLLABORATION
User_44,57.05,CCS11_INFLUENCE,CCS11,INFLUENCE
User_52,57.32,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_52,57.32,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_52,57.32,CCS07_COLLABORATION,CCS07,COLLABORATION
User_52,57.32,CCS11_INFLUENCE,CCS11,INFLUENCE
User_49,57.70,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_49,57.70,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_49,57.70,CCS07_COLLABORATION,CCS07,COLLABORATION
User_49,57.70,CCS11_INFLUENCE,CCS11,INFLUENCE
User_105,57.90,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_105,57.90,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_105,57.90,CCS07_COLLABORATION,CCS07,COLLABORATION
User_105,57.90,CCS11_INFLUENCE,CCS11,INFLUENCE
User_102,58.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_102,58.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_102,58.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_102,58.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_43,58.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_43,58.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_43,58.30,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_28,58.44,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_28,58.44,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_28,58.44,CCS07_COLLABORATION,CCS07,COLLABORATION
User_28,58.44,CCS11_INFLUENCE,CCS11,INFLUENCE
User_85,58.89,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_85,58.89,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_85,58.89,CCS07_COLLABORATION,CCS07,COLLABORATION
User_85,58.89,CCS11_INFLUENCE,CCS11,INFLUENCE
User_92,59.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_92,59.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_92,59.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_92,59.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_32,59.64,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_32,59.64,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_32,59.64,CCS07_COLLABORATION,CCS07,COLLABORATION
User_32,59.64,CCS11_INFLUENCE,CCS11,INFLUENCE
User_81,59.89,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_81,59.89,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_81,59.89,CCS07_COLLABORATION,CCS07,COLLABORATION
User_81,59.89,CCS11_INFLUENCE,CCS11,INFLUENCE
User_83,60.00,TSC05_STAKEHOLDERRELATIONSHIPMANAGEMENT,TSC05,STAKEHOLDERRELATIONSHIPMANAGEMENT
User_83,60.00,TSC08_PROGRAMMEEVALUATION,TSC08,PROGRAMMEEVALUATION
User_83,60.00,CCS05_TRANSDISCIPLINARYTHINKING,CCS05,TRANSDISCIPLINARYTHINKING
User_83,60.00,CCS08_COMMUNICATION,CCS08,COMMUNICATION
User_22,60.96,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_22,60.96,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_22,60.96,CCS07_COLLABORATION,CCS07,COLLABORATION
User_22,60.96,CCS11_INFLUENCE,CCS11,INFLUENCE
User_83,61.46,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_83,61.46,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_83,61.46,CCS07_COLLABORATION,CCS07,COLLABORATION
User_83,61.46,CCS11_INFLUENCE,CCS11,INFLUENCE
User_92,61.60,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_92,61.60,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_92,61.60,CCS07_COLLABORATION,CCS07,COLLABORATION
User_92,61.60,CCS11_INFLUENCE,CCS11,INFLUENCE
User_89,61.78,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_89,61.78,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_89,61.78,CCS07_COLLABORATION,CCS07,COLLABORATION
User_89,61.78,CCS11_INFLUENCE,CCS11,INFLUENCE
User_36,62.08,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_36,62.08,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_36,62.08,CCS07_COLLABORATION,CCS07,COLLABORATION
User_36,62.08,CCS11_INFLUENCE,CCS11,INFLUENCE
User_07,62.22,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_07,62.22,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_07,62.22,CCS07_COLLABORATION,CCS07,COLLABORATION
User_07,62.22,CCS11_INFLUENCE,CCS11,INFLUENCE
User_31,62.29,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_31,62.29,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_31,62.29,CCS07_COLLABORATION,CCS07,COLLABORATION
User_31,62.29,CCS11_INFLUENCE,CCS11,INFLUENCE
User_119,62.32,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_119,62.32,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_119,62.32,CCS07_COLLABORATION,CCS07,COLLABORATION
User_119,62.32,CCS11_INFLUENCE,CCS11,INFLUENCE
User_53,62.33,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_53,62.33,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_53,62.33,CCS07_COLLABORATION,CCS07,COLLABORATION
User_53,62.33,CCS11_INFLUENCE,CCS11,INFLUENCE
User_117,62.41,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_117,62.41,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_117,62.41,CCS07_COLLABORATION,CCS07,COLLABORATION
User_117,62.41,CCS11_INFLUENCE,CCS11,INFLUENCE
User_13,62.51,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_13,62.51,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_13,62.51,CCS07_COLLABORATION,CCS07,COLLABORATION
User_13,62.51,CCS11_INFLUENCE,CCS11,INFLUENCE
User_19,62.73,TSC07_RESOURCEMANAGEMENT,TSC07,RESOURCEMANAGEMENT
User_19,62.73,TSC11_STRATEGICPLANNINGANDIMPLEMENTATION,TSC11,STRATEGICPLANNINGANDIMPLEMENTATION
User_19,62.73,CCS07_COLLABORATION,CCS07,COLLABORATION
User_19,62.73,CCS11_INFLUENCE,CCS11,INFLUENCE
